سیری بی 2017 - 2017 (اسپانسرشپ کی وجوہات کی بناء پر سیری بی کونٹٹ) لیگ کا 86 واں سیزن ہے ، جس میں مجموعی طور پر 22 ٹیمیں مقابلہ کر رہی ہیں: 15 2016 - 17 سیزن سے واپس آرہی ہیں ، 2016 - 17 سیری بی ، جو اسپانسرشپ کی وجوہات کی بناء پر سیری بی کونٹٹٹ کے نام سے جانا جاتا ہے ، اور اس کے قیام کے بعد سے 85 واں سیزن تھا۔,1929ء میں,singlehop,"['سیری بی (اسپانسرشپ وجوہات کی بناء پر سیری بی) کا مقابلہ کرنے والی لیگ کی 86 ویں سیزن ہے۔ اس میں مجموعی طور پر 22 ٹیمیں حصہ لے رہی ہیں: 15 2016 سے واپس آ رہی ہیں ، 4 لیگا پرو سے ترقی یافتہ ہیں ، اور 3 سیری اے سے نیچے گر چکے ہیں۔', '۔ اس کا بڑا بھائی ، اساک برینسٹروم ، بھی ایک ایس ایچ ایل کھلاڑی ہے ، فی الحال ایچ ایچ ایل کے ساتھ۔ وہ 2017 کے این ایچ ایل داخلہ ڈرافٹ میں گولڈن نائٹس کے ذریعہ مجموعی طور پر 15 ویں نمبر پر منتخب کیا گیا تھا۔', '۔ اس سیریز کو سارہ ڈن نے تخلیق کیا اور لکھا اور ہارون کیپلن ، کینی شوارٹز ، ریک وینر ، اور روبن فلیشر کے ساتھ شریک ایگزیکٹو پروڈیوسر ، کیپٹل انٹرٹینمنٹ اسٹوڈیوز کے ساتھ مشترکہ پروڈکشن۔ اس سیریز کا ایک پیش نظارہ 17 مئی ، 2016 کو جاری کیا گیا تھا']",15 ٹیمیں حصہ لے رہی ہیں۔,9.460713863372803,0.0,0.07865571975708008,1.407426357269287,10.94679594039917,easy
"""آکسفورڈ کالج کے ایک ساتھی ایلک نیلر ڈکن نے کہا کہ """"یہ ایک بہت ہی اہم مقام ہے جہاں برطانوی کوڈ بریکرز نے کام کیا ہے۔""""""",کرپٹوولوجسٹ,singlehop,"['۔"""" اس کے بعد ، اس نے کہا ، """"بھاہائی مذہب کے بارے میں بات کرتے ہوئے ، ہم نے دیکھا کہ یہ ایک بہت ہی اہم بات ہے۔""""""', '۔ یہ دونوں عنوانات کئی بار ذکر کیے گئے ہیں۔ لیکن یہ ناموں میں سے زیادہ اہم ہیں۔ """"مہرہ کے بیٹے"""" کے نام سے مشہور ہے۔ یہ نام کئی بار یاد کیا گیا ہے۔""', '۔ انہوں نے کہا کہ عوامی ملکیت کی ضرورت کو ترجیح دی گئی ہے۔ انہوں نے کہا کہ یہ سوویت یونین کے ساتھ جنگ کی بجائے غریبوں کو بہتر بنانے کے لئے ہے۔""']","""اس ساتھی کا مراد یہ نہیں ہے کہ آکسفورڈ کالج کے ساتھی نے ایک مقام پر برطانوی کوڈ بریکرز کا ذکر کیا ہو، بلکہ مراد یہ ہے کہ انہوں نے مذہب کے بارے میں بات کرتے ہوئے ایک اہم مقام پر برطانوی کوڈ بریکرز نے کام کیا ہے۔""",4.127652883529663,0.0,0.054007768630981445,4.120602130889893,8.302262783050537,easy
"""جراسک پارک کے اداکار ڈیوڈ ہنری ہوانگ نے """"دی ڈے"""" کے لئے ایک فلم بنائی""",بی ڈی وانگ,singlehop,"['۔ پی سی جی کے چیف ایڈیٹر ، جیریلڈ فلوری ، نے اس میگزین کو چرچ آف گاڈ کے """"دی پلین سچائی"""" کے جانشین کے طور پر بیان کیا ہے', '""جیلین ٹائی کی آخری البم """"ڈانسنگ دیوا"""" نے اسے چارٹس میں سب سے اوپر پر لے لیا اور اسے گولڈن مینڈارن ایوارڈ سے نوازا', '""بڈ ریپٹیشن"""" امریکی گلوکار فریڈی جانسٹن کا ایک گانا ہے ، جو اس کے بڑے لیبل ڈیبیو """"اس کامل دنیا"""" پر نمایاں ہے']","""ں نہیں، پتا نہیں کہ جراسک پارک کے اداکار ڈیوڈ ہنری ہوانگ نے """"دی ڈے"""" کے لئے ایک فلم بنائی""",3.303454637527466,0.0,0.05954265594482422,2.150749444961548,5.513746738433838,easy
کون سا کردار ، ڈین کاسٹیلینیٹا کی آواز ، سمپسنز کے بیسویں سیزن کی دوسری قسط میں اداکاری کی؟,دادا سمپسن,singlehop,"['میسکویٹ وادی ، جو کلارک کاؤنٹی ، نیواڈا ، اور انیو کاؤنٹی ، اور سان برنارڈینو کاؤنٹی ، کیلیفورنیا میں واقع ہے', '۔ اس فلم کی ہدایت کاری اسٹیو سیکلی نے کی تھی اور اس میں گیل پیٹرک اور نینسی کیلی نے مرکزی کردار ادا کیا تھا۔', 'لے لی تھی ، اور بعد میں بطور سیکرٹری استعفیٰ دے دیا تھا']",نینسی کیلی,3.1572656631469727,0.0,0.05402398109436035,0.4791073799133301,3.690397024154663,easy
کون تھا ایک حصہ S#arp، لی Ji-hye یا کرٹس رائٹ؟,لی جی ہے,singlehop,"['۔ وہ آرکیٹیکچرل طور پر منفرد ضلع لا رو میں رہتی ہیں۔', 'ڈارلنگ بڈس آف مئی راک بینڈ فالٹر کا پہلا البم ہے۔', '۔ اس میں تین ٹیمیں حصہ لیتی ہیں۔ ان میں سے تین ٹیمیں ہیوسٹن راکٹس، میامی ہیٹ اور فلاڈیلفیا سیونرز شامل ہیں۔']",وہ لا رو میں رہتی ہیں۔,3.947798490524292,0.0,0.048513174057006836,0.799781084060669,4.796092748641968,easy
امریکی باسکٹ بال ٹیم نے اس سال کے آخر میں شکاگو بلز کے لئے ایک سابق اٹلانٹا ہاکس اور لاس اینجلس کلیپرز کھلاڑی کو تبدیل کر دیا تھا، جس میں انہوں نے سینٹرل ڈویژن میں آخری جگہ پر ختم کیا.,نیو یارک نکس,singlehop,"['۔ اگرچہ کنزرویٹو امیدوار بورس جانسن نے میئر کے انتخابات میں کامیابی حاصل کی ، لیکن اسمبلی کے انتخابات نے لندن اسمبلی کے آغاز کے بعد سے لیبر پارٹی کا بہترین نتیجہ حاصل کیا۔', 'اینگل بارٹ کا قانون انسانی کارکردگی کی شرح کو بڑھانے کے لئے ایک اہم اصول ہے، جو ڈگلس اینگل بارٹ کے نام پر رکھا گیا ہے، جس نے انسانی کارکردگی کو بڑھانے کے لئے کام کیا تھا.', '۔ لوکاس نے فخر کیا کہ اس نے مردہ امریکی فوجیوں کے تابوتوں کا استعمال کرتے ہوئے ہیروئن اسمگل کی ، لیکن اس دعوے کی تردید اس کے جنوب مشرقی ایشیائی ساتھی لیسلی ""ایک"" اٹکنسن نے کی تھی۔']",نہیں! یہ سوال کونسی ربط رکھتا ہے؟context میں کوئی باسکٹ بال ٹیم یا کھلاڑی کا ذکر نہیں ہے۔,3.0451819896698,0.0,0.07010507583618164,2.0855565071105957,5.200843572616577,easy
"لیٹروب بریوری کمپنی ، جو 1839 میں قائم ہوئی تھی ، ریاستہائے متحدہ میں سب سے بڑی بریوریوں میں سے ایک تھی اور ""رولنگ راک"" بیئر کی صنعت کار تھی ، جو بعد میں 2004 میں ضم ہوگئی ، جس میں بیلجیم میں مقیم کمپنی انٹر بریور اور برازیل کی بریور ایم بیوی کے مابین انضمام کا نتیجہ نکلا۔",انبیوی,singlehop,"['انبیوی ایک بریوری کمپنی تھی جو بیلجیم میں مقیم کمپنی انٹر بریور اور برازیل کے بریور امبیوی کے مابین انضمام کے نتیجے میں پیدا ہوئی تھی ، جو 2004 میں اینہوسر-بوش کے حصول تک آزادانہ طور پر موجود تھی', 'لیٹروب بریوری کمپنی ، جو 1839 میں قائم ہوئی تھی ، ریاستہائے متحدہ میں سب سے بڑی بریوریوں میں سے ایک تھی اور اس نے اپنی چھوٹی سبز بوتلوں کے لئے مشہور رولنگ راک بیئر تیار کیا تھا', '۔ ان سینڈوچوں کو بالآخر برگر بڈیز کے نام سے ایک دوبارہ تیار کردہ مصنوعات سے تبدیل کردیا گیا تھا جو جوڑوں میں فروخت کیا گیا تھا۔ 2004 میں انتظامیہ میں تبدیلی کے بعد ، بڈیز کو بی کے برگر شاٹس کے نام سے دوبارہ جاری کیا گیا تھا۔']",لیٹروب بریوری کمپنی ریاستہائے متحدہ میں سب سے بڑی بریوریوں میں سے ایک تھی اور اس نے اپنی چھوٹی سبز بوتلوں کے لئے مشہور رولنگ راک بیئر تیار کیا تھا,3.3811633586883545,0.0,0.07760262489318848,2.973698854446411,6.432464838027954,easy
امریکی فوج کے ایک افسر اور منشیات کے اسمگلنگ کے مجرم کے بارے میں کیا خیال کیا جاتا ہے کہ وہ 1968 سے 1975 تک جنوب مشرقی ایشیا سے ہیروئن کی اسمگلنگ میں اہم کردار ادا کرتے تھے؟,وہ ہیروئن کی اسمگلنگ کے لئے استعمال کیا جاتا ہے.,multihop,"['سناترا فیملی آپ کو ایک میری کرسمس کی خواہش کرتا ہے ، ایک کرسمس البم جو فرینک سناترا نے 1968 میں جاری کیا تھا ، جس میں ان کے بچوں ، فرینک سناترا جونیئر ، نینسی سناترا اور ٹینا سناترا نے بھی حصہ لیا۔', '۔ ایک سابق پولیس اہلکار ، وہ 1968 سے انگریزی لوک کلبوں میں پرفارم کر رہا ہے اور اسے ""دی گارڈین"" نے ""مفرد طور پر آرام دہ گانے کا انداز"" کے طور پر بیان کیا ہے۔', 'کیلیفورنیا سیلز ، اوکلینڈ سیلز ، اور کیلیفورنیا گولڈن سیلز کے کوچوں کی فہرست۔ آٹھ مردوں نے 1967-1968 کے لئے ان کی تخلیق سے سیلز کی کوچنگ کی جب تک کہ ٹیم 1975-1976 کے بعد کلیولینڈ ، اوہائیو منتقل نہیں ہوگئی']",نہیں ، یہ سناترا فیملی کے بارے میں ہے جو کرسمس البم جاری کرتے تھے اور وہ سابق پولیس اہلکار نہیں تھا جو اسمگلنگ میں INVOLVED تھا۔,3.804508924484253,0.0,0.07203340530395508,2.6444621086120605,6.5210044384002686,easy
اینڈریو مارٹن ڈوبر ، ایک امریکی مخلوط مارشل آرٹسٹ ہے جو ہلکے وزن کے ڈویژن میں مقابلہ کرتا ہے جس کے لئے امریکی مخلوط مارشل آرٹس تنظیم لاس ویگاس ، نیواڈا میں مقیم ہے ، جو والدین کمپنی ڈبلیو ایم ای ایم جی کی ملکیت اور چلتی ہے۔,الٹی میٹ فائٹنگ چیمپئن شپ (UFC),singlehop,"['۔ آؤٹ لا کنٹری لیجنڈز ویلن جیننگس اور ولی نیلسن کو ٹیکساس کی مخصوص آواز سے منسلک کیا گیا ہے ، جبکہ مرحوم اوکلاہوما گلوکار اور گانا لکھنے والے باب چائلڈرز کو اوکلاہوما ریڈ ڈرتھ میوزک کا باپ سمجھا جاتا ہے۔', '۔ اس میں کوبین اور صحافی مائیکل ایزرراڈ کے مابین انٹرویو کی آڈیو شامل ہے ، جو اس کتاب کے لئے کیا گیا تھا ، جس میں ان مقامات کی ماحول کی سنیما گرافی پر سیٹ کیا گیا ہے جن کو کرٹ کوبین نے اپنا گھر کہا ، بنیادی طور پر ایبرڈین ، اولمپیا اور سیئٹل', 'سوئٹزرلینڈ کی مرچنٹ میرین ایک غیر ملکی ملک کی سب سے بڑی مرچنٹ میرین ہے جو سمندر کے اندر ہے ، اور اس کے بحری جہازوں اور دریاؤں پر ، اور کھلے سمندر پر ، غیر ملکی نیویگیشن کی ایک طویل روایت ہے۔']",کوئی معلومات منسلک نہیں ہے جو اینڈریو مارٹن ڈوبر سے متعلق ہو۔,3.30212664604187,0.0,0.07253074645996094,1.7714529037475586,5.14611029624939,easy
ایمینم کے البم مارشل میتھرز ایل پی 2 پر کون سا گانا نیوزی لینڈ کے ٹاپ 50 سنگلز میں شامل تھا؟,راکشس,singlehop,"['۔ ان فروخت کے اعداد و شمار میں ان دونوں البمز پر مشتمل باکس سیٹس کی فروخت کا 50 فیصد شامل ہے۔', '۔ یہ البم ایک دہائی کے 50 سب سے اہم ریکارڈنگ میں سے ایک کے طور پر درج کیا گیا تھا ، نیشنل پبلک ریڈیو کے """"آل گیمز پر غور کیا گیا.""""""', '۔ اسکول نے حال ہی میں 50 ملین ڈالر کی تزئین و آرائش کا منصوبہ شروع کیا ہے۔']","مرشل میتھرز ایل پی 2 میں ان Eminem کے البم سے گانا ""The Real Slim Shady"" نیوزی لینڈ کے ٹاپ 50 سنگلز میں شامل تھا۔",3.126596450805664,0.0,0.05701613426208496,1.8056156635284424,4.989228248596191,easy
